datetime,branch,gender,age,nps,csi,loyalty,ces,registration,doctor_consultation,nurse_service,pharmacy_service,laboratory,emergency_response,billing_process,facility_cleanliness,staff_friendliness,waiting_time,improvement_feedback
2025-01-04 19:57:00,Always Healthy Hospital Pekanbaru,Male,46,9,4,5,4,4,4,4,5,5,4,4,4,4,5,service good
2025-01-07 17:02:00,Always Healthy Hospital Manado,Female,58,9,4,3,4,4,4,5,3,3,4,3,4,3,3,service good
2025-01-20 13:30:00,Always Healthy Hospital Bogor,Male,22,10,3,4,4,4,4,5,4,3,3,4,4,4,4,service good
2025-01-31 10:19:00,Always Healthy Hospital Pekanbaru,Female,48,10,4,4,4,3,3,5,5,3,4,3,4,3,3,service good
2025-01-06 15:42:00,Always Healthy Hospital Bekasi,Male,22,6,3,3,3,3,2,3,4,4,3,3,3,3,3,improve Doctor Consultation
2025-01-07 00:50:00,Always Healthy Hospital Bandung,Female,49,8,4,3,3,3,3,3,3,3,3,3,3,2,2,"improve Staff Friendliness, Waiting Time"
2025-01-29 10:13:00,Always Healthy Hospital Palembang,Male,23,10,4,4,4,5,5,4,5,4,4,4,5,4,4,service good
2025-01-28 07:51:00,Always Healthy Hospital Denpasar,Female,55,7,4,4,3,4,4,4,4,3,5,3,4,4,4,service good
2025-01-04 04:38:00,Always Healthy Hospital Palembang,Male,57,9,4,4,4,4,4,4,4,4,4,4,5,4,3,service good
2025-01-29 14:59:00,Always Healthy Hospital Banjarmasin,Female,32,9,4,4,4,4,3,4,3,4,3,3,3,4,3,service good
2025-01-25 02:56:00,Always Healthy Hospital Balikpapan,Male,62,6,4,5,4,3,4,3,4,5,4,4,4,4,4,service good
2025-01-11 20:36:00,Always Healthy Hospital Padang,Female,59,10,5,5,4,4,4,3,5,4,4,5,4,3,3,service good
2025-01-06 20:08:00,Always Healthy Hospital Surabaya,Male,33,10,4,5,4,4,4,4,4,4,4,4,4,4,3,service good
2025-01-05 22:54:00,Always Healthy Hospital Pekanbaru,Female,45,8,4,3,3,3,3,4,4,4,3,4,4,4,3,service good
2025-01-11 11:59:00,Always Healthy Hospital Pekanbaru,Male,45,1,3,4,3,3,4,3,3,5,4,4,4,3,4,service good
2025-01-24 07:06:00,Always Healthy Hospital Bogor,Female,39,3,4,4,3,4,2,4,4,4,4,3,3,4,3,improve Doctor Consultation
2025-01-16 15:31:00,Always Healthy Hospital Bekasi,Male,38,9,4,4,4,4,5,4,4,4,3,3,3,4,4,service good
2025-01-29 07:05:00,Always Healthy Hospital Pekanbaru,Female,32,10,3,4,4,4,4,5,4,5,4,4,4,4,5,service good
2025-01-01 17:04:00,Always Healthy Hospital Bekasi,Male,28,3,4,3,4,2,3,4,3,3,4,4,3,4,4,improve Registration
2025-01-07 18:36:00,Always Healthy Hospital Surabaya,Female,37,10,4,3,3,4,4,3,4,3,3,3,4,4,3,service good
2025-01-27 05:47:00,Always Healthy Hospital Jakarta,Male,34,10,4,4,4,4,4,5,3,4,4,3,4,4,3,service good
2025-01-08 16:30:00,Always Healthy Hospital Semarang,Female,27,9,3,4,4,4,3,4,3,4,3,4,3,4,3,service good
2025-01-13 14:19:00,Always Healthy Hospital Jakarta,Male,61,5,4,4,4,3,4,3,4,4,4,3,4,4,3,service good
2025-01-05 01:30:00,Always Healthy Hospital Medan,Female,55,6,4,4,4,3,3,3,2,3,5,3,4,4,3,improve Pharmacy Service
2025-01-08 02:48:00,Always Healthy Hospital Denpasar,Male,44,8,4,3,4,4,4,4,4,3,4,4,2,4,3,improve Facility Cleanliness
2025-01-27 02:14:00,Always Healthy Hospital Medan,Female,26,0,4,4,4,4,5,4,3,4,5,3,5,3,4,service good
2025-01-25 16:06:00,Always Healthy Hospital Depok,Male,61,8,4,3,3,4,3,4,3,4,2,3,3,3,3,improve Emergency Response
2025-01-13 14:57:00,Always Healthy Hospital Jakarta,Female,25,8,5,5,4,4,3,4,4,4,3,4,5,4,4,service good
2025-01-22 21:47:00,Always Healthy Hospital Balikpapan,Male,55,9,4,3,3,3,4,5,4,4,4,4,3,3,4,service good
2025-01-28 17:21:00,Always Healthy Hospital Manado,Female,54,9,5,4,4,4,4,4,5,4,4,4,5,5,5,service good
2025-01-27 04:05:00,Always Healthy Hospital Malang,Male,53,9,3,3,3,3,4,2,4,3,4,3,2,3,3,"improve Nurse Service, Facility Cleanliness"
2025-01-27 05:15:00,Always Healthy Hospital Semarang,Female,24,2,4,4,4,4,4,4,4,4,4,3,4,5,4,service good
2025-01-05 13:09:00,Always Healthy Hospital Bandung,Male,47,10,4,4,3,5,4,5,4,4,4,4,5,4,4,service good
2025-01-15 13:00:00,Always Healthy Hospital Semarang,Female,33,9,4,4,4,4,5,4,4,4,4,3,4,5,4,service good
2025-01-08 15:53:00,Always Healthy Hospital Batam,Male,46,9,3,3,3,4,4,4,4,3,3,3,4,4,3,service good
2025-01-09 00:38:00,Always Healthy Hospital Depok,Female,52,8,4,4,4,3,4,3,4,3,2,3,3,3,3,improve Emergency Response
2025-01-23 11:51:00,Always Healthy Hospital Batam,Male,63,7,3,3,3,3,3,3,4,3,4,3,3,4,3,service good
2025-01-24 03:54:00,Always Healthy Hospital Padang,Female,58,5,4,3,3,3,4,3,4,4,3,4,3,3,3,service good
2025-01-12 03:11:00,Always Healthy Hospital Bandung,Male,38,10,4,5,5,4,4,5,4,5,4,4,5,4,4,service good
2025-01-29 04:53:00,Always Healthy Hospital Medan,Female,37,0,4,4,4,5,4,5,4,3,3,4,4,4,4,service good
2025-01-24 23:57:00,Always Healthy Hospital Pekanbaru,Male,28,9,5,4,5,5,5,4,4,4,5,5,5,5,4,service good
2025-01-14 19:01:00,Always Healthy Hospital Tangerang,Female,62,10,4,4,3,4,4,5,4,5,5,4,5,4,4,service good
2025-01-18 04:29:00,Always Healthy Hospital Tangerang,Male,56,10,5,5,4,5,5,5,4,4,4,4,5,5,4,service good
2025-01-09 19:43:00,Always Healthy Hospital Medan,Female,50,8,3,4,4,3,4,4,4,4,3,3,4,5,3,service good
2025-01-14 17:45:00,Always Healthy Hospital Balikpapan,Male,61,10,5,4,4,5,4,4,4,4,4,4,4,4,3,service good
2025-01-13 20:33:00,Always Healthy Hospital Batam,Female,45,9,4,4,4,4,4,4,4,5,4,4,4,3,4,service good
2025-01-25 20:10:00,Always Healthy Hospital Batam,Male,48,10,5,4,4,4,5,4,3,5,4,4,3,5,3,service good
2025-01-08 10:11:00,Always Healthy Hospital Balikpapan,Female,30,9,5,5,4,4,4,4,4,5,4,4,5,5,4,service good
2025-01-08 18:11:00,Always Healthy Hospital Tangerang,Male,42,9,4,5,4,4,4,4,4,4,3,4,4,3,4,service good
2025-01-14 08:39:00,Always Healthy Hospital Manado,Female,58,8,4,4,3,3,5,5,3,3,4,4,4,4,3,service good
2025-01-13 21:49:00,Always Healthy Hospital Tangerang,Male,55,9,4,3,4,4,4,4,3,4,3,4,4,3,3,service good
2025-01-30 19:27:00,Always Healthy Hospital Tangerang,Female,46,9,5,4,4,3,5,4,4,4,4,4,5,5,4,service good
2025-01-20 04:25:00,Always Healthy Hospital Bandung,Male,48,10,5,5,5,4,4,4,4,3,5,4,5,4,4,service good
2025-01-26 14:14:00,Always Healthy Hospital Bogor,Female,30,6,4,5,4,4,5,4,5,3,4,5,5,4,4,service good
2025-01-02 01:41:00,Always Healthy Hospital Malang,Male,59,8,4,5,4,4,4,4,4,4,5,4,4,4,4,service good
2025-01-11 09:51:00,Always Healthy Hospital Batam,Female,25,9,5,4,4,4,4,4,2,3,4,4,4,5,4,improve Pharmacy Service
2025-01-13 01:16:00,Always Healthy Hospital Medan,Male,58,5,3,4,3,4,2,3,3,3,4,3,3,3,3,improve Doctor Consultation
2025-01-10 22:20:00,Always Healthy Hospital Manado,Female,63,7,4,3,4,4,3,4,4,3,4,3,4,4,4,service good
2025-01-20 18:55:00,Always Healthy Hospital Pekanbaru,Male,27,10,4,4,4,4,4,3,4,4,4,4,4,4,3,service good
2025-01-03 03:01:00,Always Healthy Hospital Jakarta,Female,42,9,3,4,3,4,3,3,4,3,4,4,4,4,3,service good
2025-01-20 10:44:00,Always Healthy Hospital Palembang,Male,41,7,4,3,4,3,3,4,4,4,4,3,3,4,3,service good
2025-01-18 11:47:00,Always Healthy Hospital Banjarmasin,Female,65,9,4,4,4,4,4,3,4,3,4,4,4,4,4,service good
2025-01-07 01:08:00,Always Healthy Hospital Palembang,Male,40,8,3,4,3,3,5,3,4,3,3,4,4,4,4,service good
2025-01-10 09:09:00,Always Healthy Hospital Batam,Female,27,9,4,4,4,4,4,4,4,4,5,4,5,5,4,service good
2025-01-20 12:26:00,Always Healthy Hospital Balikpapan,Male,38,10,4,4,4,4,4,4,4,4,4,4,4,5,4,service good
2025-01-04 04:07:00,Always Healthy Hospital Surabaya,Female,51,8,4,4,4,4,4,4,4,3,3,4,4,3,3,service good
2025-01-27 03:05:00,Always Healthy Hospital Depok,Male,29,4,3,4,4,3,4,4,4,3,4,3,3,4,3,service good
2025-01-27 06:21:00,Always Healthy Hospital Bekasi,Female,55,4,3,4,4,4,4,4,4,3,3,4,4,3,3,service good
2025-01-05 16:53:00,Always Healthy Hospital Jakarta,Male,46,9,4,4,5,4,4,4,4,4,4,4,3,4,4,service good
2025-01-26 02:18:00,Always Healthy Hospital Palembang,Female,26,10,4,5,4,4,5,5,4,4,4,4,5,5,4,service good
2025-01-09 23:12:00,Always Healthy Hospital Medan,Male,35,4,4,3,4,4,4,3,4,4,4,3,3,4,4,service good
2025-01-27 12:02:00,Always Healthy Hospital Padang,Female,61,10,4,3,4,4,5,5,3,4,4,3,5,3,4,service good
2025-01-29 05:48:00,Always Healthy Hospital Pekanbaru,Male,60,7,4,4,5,5,4,4,5,5,5,5,4,5,4,service good
2025-01-16 03:03:00,Always Healthy Hospital Padang,Female,65,8,4,4,3,2,4,5,4,2,3,3,4,3,3,"improve Registration, Laboratory"
2025-01-16 21:21:00,Always Healthy Hospital Depok,Male,45,9,5,4,4,5,4,4,4,4,4,5,4,4,3,service good
2025-01-03 09:26:00,Always Healthy Hospital Banjarmasin,Female,58,10,3,4,4,4,4,5,5,4,4,3,4,4,3,service good
2025-01-03 20:15:00,Always Healthy Hospital Medan,Male,28,7,4,3,4,5,4,4,4,5,4,4,4,4,3,service good
2025-01-03 03:49:00,Always Healthy Hospital Bogor,Female,44,10,4,4,4,4,4,4,3,4,3,3,4,4,3,service good
2025-01-21 12:13:00,Always Healthy Hospital Manado,Male,28,9,3,4,3,4,4,4,3,4,4,3,3,3,3,service good
2025-01-27 22:54:00,Always Healthy Hospital Bandung,Female,35,4,4,4,4,3,4,3,4,3,4,4,4,5,3,service good
2025-01-20 22:36:00,Always Healthy Hospital Padang,Male,34,9,4,4,4,3,3,4,4,4,4,4,4,4,4,service good
2025-01-16 21:44:00,Always Healthy Hospital Makassar,Female,27,8,3,4,3,4,3,3,3,3,4,4,3,4,3,service good
2025-01-01 08:56:00,Always Healthy Hospital Manado,Male,59,10,4,4,4,4,3,4,4,4,4,4,5,4,4,service good
2025-01-07 14:19:00,Always Healthy Hospital Bandung,Female,22,8,4,4,3,4,4,4,4,5,3,4,4,3,3,service good
2025-01-09 16:27:00,Always Healthy Hospital Balikpapan,Male,54,2,4,4,5,3,4,4,4,4,4,4,4,4,4,service good
2025-01-14 07:12:00,Always Healthy Hospital Bandung,Female,39,3,4,4,4,3,3,5,3,4,4,3,4,4,4,service good
2025-01-20 22:13:00,Always Healthy Hospital Tangerang,Male,60,10,4,5,5,5,4,4,4,5,4,4,4,5,4,service good
2025-01-08 20:32:00,Always Healthy Hospital Bandung,Female,41,8,5,4,4,4,4,3,3,4,4,4,4,4,4,service good
2025-01-24 18:55:00,Always Healthy Hospital Jakarta,Male,40,10,4,4,4,4,3,4,4,5,4,3,4,4,4,service good
2025-01-28 17:30:00,Always Healthy Hospital Malang,Female,42,7,4,3,4,4,3,3,4,3,3,4,4,3,3,service good
2025-02-10 08:01:00,Always Healthy Hospital Malang,Male,40,1,3,4,3,4,4,4,4,3,5,3,4,4,4,service good
2025-02-12 18:33:00,Always Healthy Hospital Depok,Female,59,9,4,4,4,4,4,4,3,4,5,3,5,4,4,service good
2025-02-07 08:24:00,Always Healthy Hospital Manado,Male,37,8,4,4,4,5,4,5,4,4,4,3,3,4,4,service good
2025-02-03 15:08:00,Always Healthy Hospital Semarang,Female,47,10,4,4,4,3,4,4,4,4,4,4,5,4,3,service good
2025-02-12 02:41:00,Always Healthy Hospital Medan,Male,46,8,4,3,3,3,3,3,3,4,4,2,3,3,3,improve Billing Process
2025-02-21 15:44:00,Always Healthy Hospital Bandung,Female,21,5,3,3,4,3,3,3,3,4,4,3,3,5,3,service good
2025-02-15 06:39:00,Always Healthy Hospital Semarang,Male,32,9,4,4,4,4,5,3,4,3,4,3,4,4,4,service good
2025-02-24 00:11:00,Always Healthy Hospital Semarang,Female,49,8,3,3,3,1,2,2,3,3,2,3,3,4,3,"improve Registration, Doctor Consultation, Nurse Service, Emergency Response"
2025-02-04 06:26:00,Always Healthy Hospital Balikpapan,Male,46,10,4,3,4,4,4,4,3,5,3,3,4,4,3,service good
2025-02-14 15:18:00,Always Healthy Hospital Padang,Female,22,9,4,4,4,4,4,4,4,4,4,3,3,3,4,service good
2025-02-26 21:27:00,Always Healthy Hospital Medan,Male,26,10,4,4,4,3,5,4,4,4,3,3,4,4,3,service good
2025-02-01 07:07:00,Always Healthy Hospital Depok,Female,61,9,4,5,4,4,4,4,3,4,4,4,4,3,4,service good
2025-02-24 08:38:00,Always Healthy Hospital Tangerang,Male,21,10,4,5,5,4,5,4,4,4,5,3,4,4,4,service good
2025-02-09 09:25:00,Always Healthy Hospital Bogor,Female,56,9,5,5,5,5,5,5,4,5,5,4,4,5,4,service good
2025-02-22 13:24:00,Always Healthy Hospital Bekasi,Male,59,2,4,4,4,4,4,5,3,4,4,3,4,4,3,service good
2025-02-13 18:33:00,Always Healthy Hospital Jakarta,Female,38,8,3,4,4,3,3,3,3,4,4,3,4,3,3,service good
2025-02-08 03:35:00,Always Healthy Hospital Semarang,Male,61,0,4,4,5,5,5,5,4,5,4,4,5,5,5,service good
2025-02-12 02:34:00,Always Healthy Hospital Medan,Female,31,10,3,4,5,4,3,4,3,3,3,3,4,4,3,service good
2025-02-19 17:34:00,Always Healthy Hospital Bogor,Male,42,10,5,4,4,4,5,4,5,4,5,4,4,5,4,service good
2025-02-09 04:40:00,Always Healthy Hospital Tangerang,Female,24,10,4,4,4,3,3,4,5,5,3,4,5,4,4,service good
2025-02-16 00:53:00,Always Healthy Hospital Manado,Male,37,1,4,4,4,5,5,4,4,5,4,3,4,3,3,service good
2025-02-25 10:34:00,Always Healthy Hospital Makassar,Female,28,7,4,5,4,4,3,4,5,4,3,4,4,4,3,service good
2025-02-03 06:55:00,Always Healthy Hospital Banjarmasin,Male,37,10,4,3,3,4,4,4,3,4,3,4,4,4,3,service good
2025-02-15 19:56:00,Always Healthy Hospital Bandung,Female,64,2,3,3,3,4,4,3,2,4,4,3,4,3,3,improve Pharmacy Service
2025-02-08 01:41:00,Always Healthy Hospital Manado,Male,39,8,5,4,4,5,4,4,4,4,4,4,5,4,4,service good
2025-02-08 11:36:00,Always Healthy Hospital Yogyakarta,Female,25,9,4,5,4,4,4,4,5,4,4,3,3,4,4,service good
2025-02-05 02:52:00,Always Healthy Hospital Malang,Male,39,8,4,4,4,4,4,5,3,3,4,4,5,4,3,service good
2025-02-11 00:20:00,Always Healthy Hospital Malang,Female,49,3,4,4,4,4,4,4,4,4,3,4,3,3,3,service good
2025-02-24 18:03:00,Always Healthy Hospital Denpasar,Male,63,9,3,4,4,4,3,4,4,4,4,3,3,5,3,service good
2025-02-09 05:44:00,Always Healthy Hospital Semarang,Female,22,10,4,4,4,4,4,5,4,4,5,5,4,5,4,service good
2025-02-27 08:31:00,Always Healthy Hospital Surabaya,Male,51,9,5,4,4,4,4,4,3,5,4,4,4,3,3,service good
2025-02-12 23:42:00,Always Healthy Hospital Bandung,Female,25,8,4,3,3,4,3,3,3,3,4,2,4,4,4,improve Billing Process
2025-02-02 14:40:00,Always Healthy Hospital Bandung,Male,37,9,4,3,3,4,4,3,4,4,4,4,3,4,4,service good
2025-02-16 18:39:00,Always Healthy Hospital Padang,Female,59,1,4,4,3,4,4,4,4,4,4,4,4,4,5,service good
2025-02-12 03:18:00,Always Healthy Hospital Tangerang,Male,53,2,4,4,4,4,4,4,5,4,4,3,3,4,3,service good
2025-02-02 17:40:00,Always Healthy Hospital Banjarmasin,Female,35,0,4,4,4,4,4,3,3,4,4,4,3,4,4,service good
2025-02-22 09:16:00,Always Healthy Hospital Medan,Male,53,10,4,4,4,4,4,4,5,5,4,4,5,5,4,service good
2025-02-21 15:08:00,Always Healthy Hospital Bogor,Female,53,9,4,4,4,4,4,4,4,5,3,4,5,4,4,service good
2025-02-18 10:48:00,Always Healthy Hospital Manado,Male,32,10,4,3,3,4,3,4,3,3,4,3,3,4,4,service good
2025-02-26 23:24:00,Always Healthy Hospital Palembang,Female,37,7,3,4,3,3,3,3,3,3,3,2,3,4,3,improve Billing Process
2025-02-22 20:40:00,Always Healthy Hospital Manado,Male,65,9,3,3,3,2,3,4,3,3,3,3,2,3,2,"improve Registration, Facility Cleanliness, Waiting Time"
2025-02-12 16:41:00,Always Healthy Hospital Tangerang,Female,27,10,4,4,4,3,3,3,2,4,4,3,3,4,3,improve Pharmacy Service
2025-02-25 09:16:00,Always Healthy Hospital Batam,Male,28,10,4,4,3,4,3,5,3,4,3,3,4,4,4,service good
2025-02-28 13:38:00,Always Healthy Hospital Depok,Female,63,10,4,4,4,4,4,4,4,4,5,4,5,4,4,service good
2025-02-03 22:58:00,Always Healthy Hospital Bekasi,Male,48,7,5,4,5,4,5,5,5,5,5,5,5,4,5,service good
2025-02-24 06:28:00,Always Healthy Hospital Balikpapan,Female,41,9,4,5,4,4,4,4,4,4,4,4,4,4,3,service good
2025-02-07 16:14:00,Always Healthy Hospital Medan,Male,38,5,4,4,4,4,5,4,4,3,3,4,4,4,4,service good
2025-02-27 05:39:00,Always Healthy Hospital Palembang,Female,45,9,4,4,4,3,4,3,3,3,4,3,3,3,3,service good
2025-02-10 21:22:00,Always Healthy Hospital Padang,Male,37,9,4,3,3,3,4,3,2,4,4,3,4,4,3,improve Pharmacy Service
2025-02-08 21:35:00,Always Healthy Hospital Tangerang,Female,62,10,4,4,3,4,4,3,4,4,3,4,4,4,3,service good
2025-02-08 07:52:00,Always Healthy Hospital Depok,Male,36,9,4,4,4,4,4,4,5,4,3,4,4,4,5,service good
2025-02-02 11:02:00,Always Healthy Hospital Medan,Female,62,8,4,4,5,5,4,5,5,4,4,5,5,5,4,service good
2025-02-11 04:46:00,Always Healthy Hospital Padang,Male,31,4,4,5,4,5,4,4,3,4,4,4,3,4,3,service good
2025-02-28 01:00:00,Always Healthy Hospital Semarang,Female,54,7,5,5,4,4,4,4,4,5,4,5,5,4,5,service good
2025-02-06 16:17:00,Always Healthy Hospital Yogyakarta,Male,31,9,3,4,4,3,4,3,4,4,4,3,4,4,3,service good
2025-02-01 18:57:00,Always Healthy Hospital Jakarta,Female,32,9,4,4,3,5,3,4,3,5,3,3,4,4,4,service good
2025-02-22 01:36:00,Always Healthy Hospital Surabaya,Male,65,8,4,5,4,4,4,4,5,4,4,4,4,4,4,service good
2025-02-25 15:46:00,Always Healthy Hospital Padang,Female,28,9,3,4,4,4,2,4,4,4,4,3,3,4,4,improve Doctor Consultation
2025-02-24 08:13:00,Always Healthy Hospital Batam,Male,63,6,4,4,3,4,3,3,3,4,3,3,4,4,3,service good
2025-02-15 08:14:00,Always Healthy Hospital Padang,Female,28,9,3,3,4,3,4,4,3,4,4,3,4,3,3,service good
2025-02-15 00:26:00,Always Healthy Hospital Yogyakarta,Male,44,9,4,4,4,4,4,5,4,4,4,4,4,3,4,service good
2025-02-16 12:02:00,Always Healthy Hospital Bandung,Female,36,2,3,4,3,3,3,4,4,4,3,4,5,4,4,service good
2025-02-25 18:34:00,Always Healthy Hospital Denpasar,Male,62,4,4,5,4,4,5,5,5,4,5,5,4,5,5,service good
2025-02-10 11:10:00,Always Healthy Hospital Bandung,Female,51,9,4,4,4,4,4,4,4,4,5,3,4,4,4,service good
2025-02-05 17:46:00,Always Healthy Hospital Banjarmasin,Male,40,10,5,5,5,5,4,4,4,5,4,4,4,4,5,service good
2025-02-23 04:29:00,Always Healthy Hospital Bandung,Female,21,9,4,4,4,3,3,4,3,4,3,4,5,5,4,service good
2025-02-16 23:48:00,Always Healthy Hospital Padang,Male,32,10,5,5,4,3,4,5,4,5,4,4,3,5,4,service good
2025-02-17 02:07:00,Always Healthy Hospital Bekasi,Female,45,9,4,4,3,4,3,4,4,4,4,4,4,4,4,service good
2025-02-19 22:18:00,Always Healthy Hospital Jakarta,Male,65,10,4,4,5,5,4,5,4,4,4,4,4,4,4,service good
2025-02-20 01:51:00,Always Healthy Hospital Pekanbaru,Female,38,9,3,3,3,4,4,5,3,4,4,3,4,4,3,service good
2025-02-11 21:54:00,Always Healthy Hospital Manado,Male,40,7,5,5,4,4,5,4,5,5,5,4,5,5,4,service good
2025-02-16 17:24:00,Always Healthy Hospital Balikpapan,Female,21,4,4,3,3,4,3,4,4,3,4,3,3,4,3,service good
2025-02-23 18:55:00,Always Healthy Hospital Medan,Male,46,8,4,4,4,4,4,5,4,4,4,4,5,5,4,service good
2025-02-28 06:25:00,Always Healthy Hospital Bandung,Female,54,8,4,5,4,4,4,5,4,4,4,3,4,4,4,service good
2025-02-15 06:46:00,Always Healthy Hospital Yogyakarta,Male,48,9,4,4,5,3,4,4,4,3,3,4,4,4,4,service good
2025-02-08 17:36:00,Always Healthy Hospital Tangerang,Female,30,10,4,4,4,4,5,4,4,3,3,4,4,4,3,service good
2025-02-26 15:06:00,Always Healthy Hospital Padang,Male,59,9,4,4,4,4,3,4,4,4,4,4,4,4,3,service good
2025-02-23 22:28:00,Always Healthy Hospital Denpasar,Female,55,7,3,3,3,3,4,4,3,4,3,3,3,3,3,service good
2025-02-04 12:38:00,Always Healthy Hospital Depok,Male,64,8,4,3,4,3,3,4,3,3,4,4,3,4,3,service good
2025-02-09 18:25:00,Always Healthy Hospital Manado,Female,22,10,4,4,4,4,3,4,4,3,4,4,4,3,4,service good
2025-02-23 01:29:00,Always Healthy Hospital Manado,Male,50,4,4,4,4,3,4,3,4,3,3,4,3,3,3,service good
2025-02-07 03:23:00,Always Healthy Hospital Padang,Female,22,1,3,4,3,3,3,3,3,2,4,3,2,4,3,"improve Laboratory, Facility Cleanliness"
2025-02-23 01:35:00,Always Healthy Hospital Jakarta,Male,26,10,5,4,5,4,4,4,3,3,4,4,3,4,4,service good
2025-02-19 10:53:00,Always Healthy Hospital Depok,Female,57,7,4,5,5,5,4,4,4,5,4,4,5,4,5,service good
2025-02-01 06:48:00,Always Healthy Hospital Jakarta,Male,40,4,4,4,4,3,4,4,4,4,3,4,4,4,3,service good
2025-02-23 09:05:00,Always Healthy Hospital Bekasi,Female,44,7,5,4,4,4,4,5,4,4,4,4,4,5,4,service good
2025-02-23 08:36:00,Always Healthy Hospital Manado,Male,42,9,4,5,3,4,4,4,4,4,3,4,3,4,4,service good
2025-02-07 16:44:00,Always Healthy Hospital Bogor,Female,50,9,4,4,4,4,4,4,4,4,3,3,5,4,4,service good
2025-02-04 14:56:00,Always Healthy Hospital Bogor,Male,39,9,4,3,4,4,4,4,4,4,4,4,3,4,3,service good
2025-02-14 14:36:00,Always Healthy Hospital Medan,Female,55,7,4,4,3,3,4,4,3,4,4,3,4,4,4,service good
2025-02-07 16:30:00,Always Healthy Hospital Surabaya,Male,59,8,4,4,3,4,4,4,3,3,4,2,3,3,3,improve Billing Process
2025-02-24 04:21:00,Always Healthy Hospital Pekanbaru,Female,38,9,4,3,4,4,3,3,3,4,4,4,4,3,4,service good
2025-02-03 14:12:00,Always Healthy Hospital Banjarmasin,Male,53,10,5,4,5,5,5,5,4,5,4,4,4,5,5,service good
2025-02-06 02:36:00,Always Healthy Hospital Palembang,Female,44,9,4,4,4,4,4,3,5,3,4,4,3,4,4,service good
2025-02-24 14:21:00,Always Healthy Hospital Tangerang,Male,43,8,4,4,5,4,5,5,5,4,4,4,4,4,4,service good
2025-02-01 03:21:00,Always Healthy Hospital Bandung,Female,41,7,3,3,3,3,3,3,4,2,4,3,3,3,3,improve Laboratory
2025-02-25 02:58:00,Always Healthy Hospital Bekasi,Male,30,10,4,5,4,4,4,4,5,4,4,4,5,4,3,service good
2025-02-04 01:49:00,Always Healthy Hospital Jakarta,Female,57,9,4,4,4,4,4,4,3,3,4,3,3,4,4,service good
2025-02-20 21:41:00,Always Healthy Hospital Padang,Male,35,2,4,3,3,4,3,5,4,4,3,3,3,4,4,service good
2025-02-07 14:27:00,Always Healthy Hospital Palembang,Female,24,9,4,4,5,4,5,5,4,4,5,3,4,4,4,service good
2025-02-08 21:51:00,Always Healthy Hospital Palembang,Male,51,4,4,4,4,4,4,3,5,4,4,4,5,4,4,service good
2025-02-01 05:53:00,Always Healthy Hospital Tangerang,Female,60,10,4,3,4,3,4,3,4,3,3,3,3,3,3,service good
2025-02-08 19:28:00,Always Healthy Hospital Bandung,Male,26,7,3,4,3,3,3,3,4,3,4,3,3,3,3,service good
2025-02-21 08:58:00,Always Healthy Hospital Palembang,Female,49,9,3,4,4,4,4,4,4,3,4,4,4,4,4,service good
2025-02-19 02:44:00,Always Healthy Hospital Surabaya,Male,45,4,3,4,3,2,4,3,3,4,4,3,3,4,4,improve Registration
2025-02-28 07:18:00,Always Healthy Hospital Jakarta,Female,51,10,4,5,4,4,4,4,4,5,4,5,3,5,4,service good
2025-02-01 01:11:00,Always Healthy Hospital Bandung,Male,26,10,5,4,4,4,4,5,5,4,4,5,5,5,4,service good
2025-02-06 07:14:00,Always Healthy Hospital Batam,Female,32,6,4,4,5,5,5,5,5,5,4,4,4,5,4,service good
2025-02-03 02:49:00,Always Healthy Hospital Surabaya,Male,41,9,3,3,3,3,3,3,4,4,3,3,4,4,3,service good
2025-02-22 09:19:00,Always Healthy Hospital Manado,Female,35,6,4,4,4,5,4,5,4,4,5,4,4,4,3,service good
2025-02-02 14:14:00,Always Healthy Hospital Bandung,Male,57,9,4,3,4,5,3,3,4,3,3,3,4,2,3,improve Staff Friendliness
2025-02-01 17:08:00,Always Healthy Hospital Malang,Female,25,8,5,4,5,4,5,4,4,4,5,4,4,4,3,service good
2025-02-25 11:24:00,Always Healthy Hospital Jakarta,Male,51,9,4,4,4,3,4,3,4,4,4,4,4,3,4,service good
2025-02-15 05:24:00,Always Healthy Hospital Bekasi,Female,40,8,4,3,3,4,4,3,4,4,4,3,3,3,3,service good
2025-02-21 01:25:00,Always Healthy Hospital Denpasar,Male,62,10,4,3,4,4,4,3,4,3,3,3,4,3,3,service good
2025-02-17 17:30:00,Always Healthy Hospital Bekasi,Female,56,8,4,5,4,5,4,4,5,5,4,4,4,5,4,service good
2025-02-06 14:38:00,Always Healthy Hospital Makassar,Male,59,10,3,3,3,4,4,3,3,3,4,3,4,3,4,service good
2025-02-25 23:38:00,Always Healthy Hospital Pekanbaru,Female,26,6,4,4,4,4,4,3,2,4,3,3,4,4,3,improve Pharmacy Service
2025-02-27 03:18:00,Always Healthy Hospital Makassar,Male,51,10,3,4,4,3,3,4,3,5,4,3,4,4,3,service good
2025-02-04 10:23:00,Always Healthy Hospital Surabaya,Female,34,5,3,4,3,4,4,3,3,4,3,2,4,4,3,improve Billing Process
2025-02-18 01:52:00,Always Healthy Hospital Bandung,Male,37,9,4,4,4,4,4,4,4,5,5,4,4,4,4,service good
2025-02-09 21:24:00,Always Healthy Hospital Tangerang,Female,63,7,4,4,4,4,4,5,4,4,4,5,5,4,3,service good
